ID_Transaccion,Fecha_Venta,Cliente,Producto,Categoria,Sucursal,Cantidad,Precio_Unitario,Descuento
2516,2024-04-23,Global Corp,Consultoría Hora,Servicios,Central,2,150,0.08
2517,2023-09-06,SoftWare House,Consultoría Hora,Servicios,Oeste,7,150,0.09
2518,2023-08-19,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Central,3,3500,0.06
2519,2023-06-30,datasystems,Consultoría Hora,Servicios,Norte,1,150,0.1
2520,2023-04-21,CloudNet,Pack Seguridad,Software,Central,1,800,0.04
2521,2023-03-17,CLOUDNET,Pack Seguridad,Software,Sur,2,800,0.05
2522,2023-10-30,TECHSOLUTIONS INC,Soporte Premium,Servicios,Central,2,1200,0.06
2523,2024-05-07,DATASYSTEMS,Licencia Enterprise,Software,Norte,6,5000,0.08
2524,2024-06-22,Global Corp,Pack Seguridad,Software,Este,9,800,0.03
2525,2023-09-09,SOFTWARE HOUSE,Consultoría Hora,Servicios,Sur,3,150,0.01
2526,2024-07-12,Global Corp,Soporte Premium,Servicios,Norte,2,1200,0.07
2527,2023-07-02,DataSystems,Soporte Premium,Servicios,Este,6,1200,0.06
2528,2024-08-28,DataSystems,Servidor Dedicado,Hardware,Sur,8,3500,0.05
2529,2023-10-28,CLOUDNET,Servidor Dedicado,Hardware,Este,4,3500,0.05
2530,2023-07-28,GLOBAL CORP,Servidor Dedicado,Hardware,Central,5,3500,0.02
2531,2024-10-20,DataSystems,Licencia Enterprise,Software,Central,4,5000,0.07
2532,2024-09-01,datasystems,Soporte Premium,Servicios,Sur,3,1200,0.06
2533,2024-12-07,TechSolutions Inc,Consultoría Hora,Servicios,Central,9,150,0.04
2534,2024-09-15,global corp,Pack Seguridad,Software,Este,4,800,0.01
2535,2023-12-29,Global Corp,Servidor Dedicado,Hardware,Norte,9,3500,0.01
2536,2023-03-05,techsolutions inc,Pack Seguridad,Software,Norte,7,800,0.03
2537,2023-12-19,datasystems,Pack Seguridad,Software,Este,3,800,0.06
2538,2023-03-26,CloudNet,Consultoría Hora,Servicios,Norte,1,150,0.06
2539,2024-12-14,TechSolutions Inc,Soporte Premium,Servicios,Norte,6,1200,0.01
2540,2023-03-27,Global Corp,Soporte Premium,Servicios,Sur,9,1200,0.08
2541,2023-02-23,DATASYSTEMS,Consultoría Hora,Servicios,Oeste,6,150,0.01
2542,2023-11-08,TechSolutions Inc,Servidor Dedicado,Hardware,Central,4,3500,0.07
2543,2023-12-16,datasystems,Servidor Dedicado,Hardware,Este,5,3500,0.02
2544,2024-10-29,DataSystems,Consultoría Hora,Servicios,Norte,9,150,0.09
2545,2023-12-13,techsolutions inc,Consultoría Hora,Servicios,Este,7,150,0.03
2546,2023-08-16,SoftWare House,Consultoría Hora,Servicios,Norte,5,150,0.08
2547,2023-06-26,GLOBAL CORP,Consultoría Hora,Servicios,Central,1,150,0.07
2548,2023-07-02,cloudnet,Licencia Enterprise,Software,Este,2,5000,0.03
2549,2024-03-30,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Este,3,3500,0.03
2550,2023-01-25,TechSolutions Inc,Pack Seguridad,Software,Este,5,800,0.1
2551,2023-06-14,CLOUDNET,Pack Seguridad,Software,Oeste,1,800,0.03
2552,2024-11-07,DATASYSTEMS,Consultoría Hora,Servicios,Norte,10,150,0.08
2553,2024-12-13,global corp,Consultoría Hora,Servicios,Norte,4,150,0.03
2554,2023-03-02,Global Corp,Pack Seguridad,Software,Este,4,800,0.02
2555,2023-06-23,SoftWare House,Soporte Premium,Servicios,Norte,8,1200,0.01
2556,2024-08-11,TECHSOLUTIONS INC,Soporte Premium,Servicios,Sur,4,1200,0.01
2557,2024-03-29,TechSolutions Inc,Soporte Premium,Servicios,Este,9,1200,0.06
2558,2024-08-05,DataSystems,Consultoría Hora,Servicios,Oeste,5,150,0.03
2559,2023-09-04,GLOBAL CORP,Pack Seguridad,Software,Oeste,7,800,0.06
2560,2024-02-02,Global Corp,Pack Seguridad,Software,Central,3,800,0.1
2561,2023-01-22,Global Corp,Pack Seguridad,Software,Este,10,800,0.03
2562,2023-10-08,DATASYSTEMS,Soporte Premium,Servicios,Este,9,1200,0.07
2563,2023-07-29,SOFTWARE HOUSE,Soporte Premium,Servicios,Este,2,1200,0.01
2564,2023-08-20,TechSolutions Inc,Soporte Premium,Servicios,Central,10,1200,0.04
2565,2024-06-12,DataSystems,Soporte Premium,Servicios,Este,9,1200,0.0
2566,2023-03-05,DataSystems,Pack Seguridad,Software,Norte,7,800,0.01
2567,2024-06-22,techsolutions inc,Consultoría Hora,Servicios,Este,5,150,0.0
2568,2023-12-01,Global Corp,Servidor Dedicado,Hardware,Este,4,3500,0.08
2569,2024-11-25,GLOBAL CORP,Consultoría Hora,Servicios,Oeste,3,150,0.02
2570,2023-11-14,CloudNet,Pack Seguridad,Software,Norte,8,800,0.07
2571,2024-12-28,software house,Consultoría Hora,Servicios,Este,4,150,0.1
2572,2024-03-11,CLOUDNET,Pack Seguridad,Software,Sur,10,800,0.04
2573,2024-05-04,TechSolutions Inc,Soporte Premium,Servicios,Sur,7,1200,0.02
2574,2024-03-28,SoftWare House,Soporte Premium,Servicios,Norte,1,1200,0.04
2575,2024-09-30,TECHSOLUTIONS INC,Licencia Enterprise,Software,Norte,9,5000,0.04
2576,2024-04-15,SoftWare House,Soporte Premium,Servicios,Oeste,5,1200,0.09
2577,2024-03-18,Global Corp,Soporte Premium,Servicios,Este,4,1200,0.06
2578,2023-12-11,GLOBAL CORP,Soporte Premium,Servicios,Central,9,1200,0.04
2579,2024-11-13,Global Corp,Pack Seguridad,Software,Norte,4,800,0.06
2580,2024-01-22,CloudNet,Consultoría Hora,Servicios,Sur,5,150,0.09
2581,2023-06-06,SoftWare House,Servidor Dedicado,Hardware,Central,8,3500,0.02
2582,2024-10-30,GLOBAL CORP,Licencia Enterprise,Software,Oeste,4,5000,0.03
2583,2024-07-12,DATASYSTEMS,Licencia Enterprise,Software,Norte,3,5000,0.01
2584,2024-02-16,SoftWare House,Servidor Dedicado,Hardware,Oeste,2,3500,0.04
2585,2024-09-12,TECHSOLUTIONS INC,Licencia Enterprise,Software,Oeste,1,5000,0.05
2586,2024-10-24,SoftWare House,Soporte Premium,Servicios,Central,6,1200,0.01
2587,2023-06-29,Global Corp,Licencia Enterprise,Software,Central,7,5000,0.1
2588,2024-03-18,TechSolutions Inc,Pack Seguridad,Software,Norte,5,800,0.01
2589,2023-04-29,techsolutions inc,Licencia Enterprise,Software,Oeste,4,5000,0.01
2590,2024-02-07,CloudNet,Licencia Enterprise,Software,Central,6,5000,0.09
2591,2023-02-07,techsolutions inc,Servidor Dedicado,Hardware,Oeste,7,3500,0.08
2592,2023-05-07,SoftWare House,Pack Seguridad,Software,Este,4,800,0.06
2593,2023-06-06,SOFTWARE HOUSE,Consultoría Hora,Servicios,Norte,1,150,0.0
2594,2023-07-30,datasystems,Consultoría Hora,Servicios,Oeste,3,150,0.06
2595,2023-05-30,TechSolutions Inc,Soporte Premium,Servicios,Central,7,1200,0.04
2596,2024-08-22,software house,Licencia Enterprise,Software,Central,8,5000,0.01
2597,2024-11-06,GLOBAL CORP,Servidor Dedicado,Hardware,Central,3,3500,0.07
2598,2024-04-11,SoftWare House,Servidor Dedicado,Hardware,Sur,5,3500,0.01
2599,2023-02-16,DataSystems,Pack Seguridad,Software,Norte,10,800,0.0
2600,2023-04-25,global corp,Pack Seguridad,Software,Este,10,800,0.04
2601,2023-11-10,GLOBAL CORP,Soporte Premium,Servicios,Oeste,5,1200,0.05
2602,2023-09-15,Global Corp,Consultoría Hora,Servicios,Central,3,150,0.04
2603,2024-12-08,TECHSOLUTIONS INC,Soporte Premium,Servicios,Este,6,1200,0.01
2604,2024-06-16,TechSolutions Inc,Servidor Dedicado,Hardware,Central,5,3500,0.0
2605,2023-11-14,SoftWare House,Licencia Enterprise,Software,Oeste,4,5000,0.07
2606,2023-10-08,techsolutions inc,Pack Seguridad,Software,Sur,5,800,0.04
2607,2024-03-28,CloudNet,Pack Seguridad,Software,Sur,6,800,0.06
2608,2024-01-07,CLOUDNET,Servidor Dedicado,Hardware,Sur,8,3500,0.09
2609,2024-09-13,techsolutions inc,Consultoría Hora,Servicios,Oeste,10,150,0.03
2610,2024-11-04,TechSolutions Inc,Licencia Enterprise,Software,Central,9,5000,0.07
2611,2023-08-13,TechSolutions Inc,Consultoría Hora,Servicios,Central,10,150,0.07
2612,2023-04-24,DataSystems,Soporte Premium,Servicios,Oeste,7,1200,0.03
2613,2023-09-01,Global Corp,Licencia Enterprise,Software,Oeste,9,5000,0.06
2614,2023-06-12,SOFTWARE HOUSE,Consultoría Hora,Servicios,Norte,10,150,0.06
2615,2024-04-29,CLOUDNET,Licencia Enterprise,Software,Norte,3,5000,0.04
2616,2023-10-06,Global Corp,Licencia Enterprise,Software,Este,5,5000,0.05
2617,2024-06-27,TechSolutions Inc,Servidor Dedicado,Hardware,Norte,6,3500,0.07
2618,2023-04-09,TechSolutions Inc,Consultoría Hora,Servicios,Central,9,150,0.09
2619,2024-10-10,CloudNet,Pack Seguridad,Software,Central,6,800,0.01
2620,2024-03-10,GLOBAL CORP,Pack Seguridad,Software,Este,4,800,0.03
2621,2024-07-04,TechSolutions Inc,Pack Seguridad,Software,Este,2,800,0.03
2622,2024-12-29,GLOBAL CORP,Servidor Dedicado,Hardware,Central,4,3500,0.09
2623,2024-07-02,global corp,Licencia Enterprise,Software,Sur,3,5000,0.04
2624,2023-06-12,GLOBAL CORP,Soporte Premium,Servicios,Este,5,1200,0.08
2625,2024-05-28,DataSystems,Consultoría Hora,Servicios,Este,1,150,0.06
2626,2023-08-11,SoftWare House,Servidor Dedicado,Hardware,Oeste,3,3500,0.03
2627,2024-03-17,SoftWare House,Pack Seguridad,Software,Sur,5,800,0.03
2628,2023-02-18,DataSystems,Pack Seguridad,Software,Central,7,800,0.03
2629,2023-01-20,SoftWare House,Consultoría Hora,Servicios,Oeste,2,150,0.03
2630,2023-10-13,cloudnet,Consultoría Hora,Servicios,Norte,3,150,0.04
2631,2023-01-20,SOFTWARE HOUSE,Licencia Enterprise,Software,Sur,10,5000,0.04
2632,2024-11-10,TechSolutions Inc,Soporte Premium,Servicios,Este,3,1200,0.01
2633,2023-01-07,DataSystems,Licencia Enterprise,Software,Este,5,5000,0.05
2634,2024-01-22,DATASYSTEMS,Soporte Premium,Servicios,Oeste,4,1200,0.01
2635,2023-07-23,SoftWare House,Pack Seguridad,Software,Norte,9,800,0.01
2636,2024-03-13,DataSystems,Servidor Dedicado,Hardware,Este,3,3500,0.03
2637,2023-04-20,GLOBAL CORP,Pack Seguridad,Software,Norte,9,800,0.05
2638,2024-09-15,CLOUDNET,Pack Seguridad,Software,Central,10,800,0.08
2639,2024-10-10,software house,Pack Seguridad,Software,Norte,1,800,0.04
2640,2024-10-04,software house,Servidor Dedicado,Hardware,Este,10,3500,0.08
2641,2024-02-13,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Este,8,3500,0.08
2642,2024-09-17,Global Corp,Pack Seguridad,Software,Oeste,9,800,0.07
2643,2024-02-12,DataSystems,Consultoría Hora,Servicios,Norte,6,150,0.04
2644,2023-11-13,CLOUDNET,Licencia Enterprise,Software,Central,4,5000,0.07
2645,2023-06-25,Global Corp,Soporte Premium,Servicios,Oeste,1,1200,0.06
2646,2023-09-17,techsolutions inc,Pack Seguridad,Software,Norte,5,800,0.05
2647,2023-09-02,TechSolutions Inc,Pack Seguridad,Software,Sur,3,800,0.05
2648,2023-09-28,software house,Soporte Premium,Servicios,Este,9,1200,0.04
2649,2024-02-08,CLOUDNET,Pack Seguridad,Software,Central,4,800,0.05
2650,2023-09-25,Global Corp,Servidor Dedicado,Hardware,Central,4,3500,0.01
2651,2024-10-12,techsolutions inc,Licencia Enterprise,Software,Central,1,5000,0.02
2652,2024-04-25,cloudnet,Soporte Premium,Servicios,Oeste,8,1200,0.06
2653,2023-12-05,TechSolutions Inc,Soporte Premium,Servicios,Norte,2,1200,0.09
2654,2023-08-05,Global Corp,Servidor Dedicado,Hardware,Oeste,1,3500,0.1
2655,2024-12-13,CloudNet,Soporte Premium,Servicios,Sur,8,1200,0.05
2656,2023-09-03,cloudnet,Licencia Enterprise,Software,Este,10,5000,0.08
2657,2023-02-23,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Sur,2,150,0.08
2658,2024-05-25,datasystems,Soporte Premium,Servicios,Este,5,1200,0.04
2659,2023-07-25,DATASYSTEMS,Soporte Premium,Servicios,Norte,10,1200,0.0
2660,2023-02-24,CLOUDNET,Licencia Enterprise,Software,Central,2,5000,0.04
2661,2024-05-09,SoftWare House,Soporte Premium,Servicios,Este,6,1200,0.05
2662,2023-01-03,DataSystems,Servidor Dedicado,Hardware,Central,7,3500,0.01
2663,2023-04-29,global corp,Consultoría Hora,Servicios,Norte,2,150,0.01
2664,2023-01-16,CloudNet,Licencia Enterprise,Software,Norte,10,5000,0.02
2665,2024-01-22,cloudnet,Soporte Premium,Servicios,Central,3,1200,0.07
2666,2024-03-09,CloudNet,Servidor Dedicado,Hardware,Central,3,3500,0.03
2667,2023-02-09,DataSystems,Licencia Enterprise,Software,Este,6,5000,0.05
2668,2023-10-19,CloudNet,Servidor Dedicado,Hardware,Este,9,3500,0.06
2669,2024-03-09,DataSystems,Consultoría Hora,Servicios,Norte,7,150,0.06
2670,2023-04-07,CloudNet,Licencia Enterprise,Software,Este,2,5000,0.1
2671,2023-01-16,TechSolutions Inc,Licencia Enterprise,Software,Sur,8,5000,0.02
2672,2024-02-18,datasystems,Servidor Dedicado,Hardware,Sur,8,3500,0.06
2673,2023-06-06,DATASYSTEMS,Soporte Premium,Servicios,Norte,7,1200,0.06
2674,2024-09-19,CloudNet,Servidor Dedicado,Hardware,Central,5,3500,0.1
2675,2023-09-11,CloudNet,Consultoría Hora,Servicios,Sur,10,150,0.08
2676,2024-05-23,techsolutions inc,Soporte Premium,Servicios,Sur,9,1200,0.06
2677,2023-04-29,GLOBAL CORP,Licencia Enterprise,Software,Central,6,5000,0.03
2678,2024-01-09,software house,Pack Seguridad,Software,Oeste,4,800,0.1
2679,2024-02-23,global corp,Consultoría Hora,Servicios,Oeste,9,150,0.05
2680,2023-01-24,TECHSOLUTIONS INC,Pack Seguridad,Software,Este,7,800,0.05
2681,2024-04-03,SoftWare House,Consultoría Hora,Servicios,Oeste,2,150,0.03
2682,2023-10-04,TechSolutions Inc,Servidor Dedicado,Hardware,Sur,5,3500,0.08
2683,2023-02-13,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Oeste,9,150,0.02
2684,2023-07-31,DataSystems,Licencia Enterprise,Software,Central,10,5000,0.07
2685,2024-11-07,SoftWare House,Consultoría Hora,Servicios,Oeste,1,150,0.07
2686,2024-10-04,techsolutions inc,Soporte Premium,Servicios,Oeste,10,1200,0.1
2687,2024-02-13,DataSystems,Servidor Dedicado,Hardware,Central,3,3500,0.05
2688,2024-01-01,datasystems,Pack Seguridad,Software,Sur,6,800,0.06
2689,2023-01-03,global corp,Licencia Enterprise,Software,Sur,10,5000,0.06
2690,2023-02-06,SoftWare House,Servidor Dedicado,Hardware,Este,2,3500,0.06
2691,2023-10-01,SoftWare House,Licencia Enterprise,Software,Oeste,9,5000,0.03
2692,2024-02-23,SOFTWARE HOUSE,Licencia Enterprise,Software,Sur,8,5000,0.1
2693,2024-08-06,datasystems,Licencia Enterprise,Software,Este,2,5000,0.03
2694,2024-10-21,CLOUDNET,Pack Seguridad,Software,Norte,10,800,0.02
2695,2023-07-07,CloudNet,Licencia Enterprise,Software,Este,1,5000,0.0
2696,2023-02-11,CLOUDNET,Pack Seguridad,Software,Este,7,800,0.05
2697,2024-08-26,techsolutions inc,Licencia Enterprise,Software,Este,1,5000,0.02
2698,2023-10-22,CloudNet,Licencia Enterprise,Software,Central,9,5000,0.09
2699,2023-02-18,DATASYSTEMS,Licencia Enterprise,Software,Sur,10,5000,0.09
2700,2024-12-24,global corp,Servidor Dedicado,Hardware,Oeste,2,3500,0.03
2701,2024-10-29,Global Corp,Pack Seguridad,Software,Sur,7,800,0.02
2702,2023-03-02,SoftWare House,Soporte Premium,Servicios,Sur,9,1200,0.02
2703,2024-11-19,DATASYSTEMS,Servidor Dedicado,Hardware,Este,9,3500,0.08
2704,2024-06-07,CloudNet,Consultoría Hora,Servicios,Sur,5,150,0.04
2705,2023-10-21,TechSolutions Inc,Consultoría Hora,Servicios,Central,6,150,0.03
2706,2023-04-16,software house,Servidor Dedicado,Hardware,Oeste,7,3500,0.08
2707,2023-04-19,DataSystems,Soporte Premium,Servicios,Sur,2,1200,0.03
2708,2023-05-30,GLOBAL CORP,Soporte Premium,Servicios,Oeste,8,1200,0.06
2709,2023-05-22,GLOBAL CORP,Soporte Premium,Servicios,Oeste,4,1200,0.06
2710,2024-11-12,datasystems,Consultoría Hora,Servicios,Sur,8,150,0.06
2711,2023-02-02,DataSystems,Pack Seguridad,Software,Oeste,3,800,0.08
2712,2024-03-01,cloudnet,Servidor Dedicado,Hardware,Central,5,3500,0.06
2713,2023-07-11,Global Corp,Licencia Enterprise,Software,Norte,3,5000,0.09
2714,2024-10-25,CLOUDNET,Pack Seguridad,Software,Este,8,800,0.01
2715,2024-12-18,DataSystems,Servidor Dedicado,Hardware,Sur,1,3500,0.02
2716,2024-11-23,DataSystems,Servidor Dedicado,Hardware,Este,7,3500,0.06
2717,2024-09-12,CloudNet,Soporte Premium,Servicios,Central,3,1200,0.05
2718,2024-02-23,global corp,Servidor Dedicado,Hardware,Este,4,3500,0.02
2719,2024-08-25,TechSolutions Inc,Pack Seguridad,Software,Oeste,7,800,0.01
2720,2024-08-29,CLOUDNET,Pack Seguridad,Software,Este,4,800,0.05
2721,2023-09-23,techsolutions inc,Licencia Enterprise,Software,Central,10,5000,0.06
2722,2024-08-22,global corp,Licencia Enterprise,Software,Sur,2,5000,0.03
2723,2024-11-19,Global Corp,Licencia Enterprise,Software,Oeste,8,5000,0.09
2724,2023-03-10,Global Corp,Consultoría Hora,Servicios,Norte,5,150,0.01
2725,2024-03-01,CLOUDNET,Licencia Enterprise,Software,Este,5,5000,0.01
2726,2023-12-28,SoftWare House,Pack Seguridad,Software,Este,7,800,0.06
2727,2024-07-19,cloudnet,Consultoría Hora,Servicios,Central,4,150,0.08
2728,2023-11-22,Global Corp,Consultoría Hora,Servicios,Este,9,150,0.06
2729,2024-09-28,software house,Pack Seguridad,Software,Norte,7,800,0.04
2730,2023-10-27,SoftWare House,Soporte Premium,Servicios,Oeste,3,1200,0.07
2731,2023-11-16,Global Corp,Consultoría Hora,Servicios,Central,3,150,0.01
2732,2023-06-23,TechSolutions Inc,Soporte Premium,Servicios,Central,3,1200,0.02
2733,2024-02-16,CloudNet,Pack Seguridad,Software,Central,10,800,0.09
2734,2024-09-28,SoftWare House,Pack Seguridad,Software,Sur,9,800,0.04
2735,2024-01-14,DataSystems,Pack Seguridad,Software,Oeste,2,800,0.04
2736,2023-12-25,Global Corp,Licencia Enterprise,Software,Norte,6,5000,0.07
2737,2023-10-07,Global Corp,Consultoría Hora,Servicios,Norte,8,150,0.09
2738,2023-04-19,global corp,Servidor Dedicado,Hardware,Central,9,3500,0.08
2739,2024-11-14,SOFTWARE HOUSE,Consultoría Hora,Servicios,Central,2,150,0.06
2740,2024-04-28,CLOUDNET,Soporte Premium,Servicios,Este,10,1200,0.01
2741,2023-04-10,Global Corp,Consultoría Hora,Servicios,Norte,5,150,0.01
2742,2024-10-22,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Norte,2,150,0.09
2743,2024-08-24,DATASYSTEMS,Consultoría Hora,Servicios,Sur,1,150,0.02
2744,2024-06-08,TECHSOLUTIONS INC,Licencia Enterprise,Software,Sur,8,5000,0.03
2745,2024-10-22,GLOBAL CORP,Consultoría Hora,Servicios,Sur,1,150,0.09
2746,2023-12-31,global corp,Pack Seguridad,Software,Este,7,800,0.04
2747,2024-11-29,CloudNet,Soporte Premium,Servicios,Central,7,1200,0.03
2748,2023-11-01,SoftWare House,Pack Seguridad,Software,Sur,4,800,0.05
2749,2023-02-28,SOFTWARE HOUSE,Licencia Enterprise,Software,Oeste,9,5000,0.07
2750,2023-10-05,TechSolutions Inc,Licencia Enterprise,Software,Este,1,5000,0.09
2751,2023-03-23,GLOBAL CORP,Consultoría Hora,Servicios,Este,10,150,0.02
2752,2024-05-15,DataSystems,Pack Seguridad,Software,Oeste,9,800,0.04
2753,2024-04-04,techsolutions inc,Consultoría Hora,Servicios,Oeste,7,150,0.01
2754,2024-09-19,TECHSOLUTIONS INC,Soporte Premium,Servicios,Sur,6,1200,0.03
2755,2023-04-06,SoftWare House,Servidor Dedicado,Hardware,Norte,2,3500,0.1
2756,2023-08-22,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Norte,4,3500,0.09
2757,2024-10-30,CLOUDNET,Pack Seguridad,Software,Oeste,1,800,0.02
2758,2023-07-25,Global Corp,Consultoría Hora,Servicios,Oeste,5,150,0.0
2759,2023-02-23,SoftWare House,Pack Seguridad,Software,Sur,1,800,0.08
2760,2024-05-10,SOFTWARE HOUSE,Servidor Dedicado,Hardware,Oeste,9,3500,0.07
2761,2024-10-21,techsolutions inc,Consultoría Hora,Servicios,Este,4,150,0.05
2762,2024-03-11,DataSystems,Pack Seguridad,Software,Norte,9,800,0.04
2763,2023-05-31,CLOUDNET,Pack Seguridad,Software,Este,3,800,0.02
2764,2023-07-11,GLOBAL CORP,Consultoría Hora,Servicios,Este,9,150,0.09
2765,2023-04-23,TECHSOLUTIONS INC,Consultoría Hora,Servicios,Norte,2,150,0.07
2766,2024-01-05,DataSystems,Soporte Premium,Servicios,Este,3,1200,0.07
2767,2023-11-09,GLOBAL CORP,Licencia Enterprise,Software,Norte,2,5000,0.05
2768,2023-10-22,cloudnet,Pack Seguridad,Software,Oeste,3,800,0.01
2769,2024-02-01,datasystems,Soporte Premium,Servicios,Central,2,1200,0.02
2770,2023-04-09,software house,Licencia Enterprise,Software,Oeste,4,5000,0.08
2771,2024-08-24,software house,Pack Seguridad,Software,Sur,4,800,0.05
2772,2023-06-07,SOFTWARE HOUSE,Consultoría Hora,Servicios,Sur,9,150,0.06
2773,2024-04-05,SoftWare House,Soporte Premium,Servicios,Norte,3,1200,0.0
2774,2024-06-13,cloudnet,Pack Seguridad,Software,Sur,6,800,0.08
2775,2023-01-16,Global Corp,Licencia Enterprise,Software,Sur,8,5000,0.06
2776,2024-02-15,CloudNet,Consultoría Hora,Servicios,Central,4,150,0.04
2777,2023-12-17,SoftWare House,Servidor Dedicado,Hardware,Sur,3,3500,0.05
2778,2023-04-04,DATASYSTEMS,Soporte Premium,Servicios,Oeste,6,1200,0.08
2779,2024-08-24,DATASYSTEMS,Licencia Enterprise,Software,Este,4,5000,0.02
2780,2023-08-10,DATASYSTEMS,Consultoría Hora,Servicios,Central,5,150,0.01
2781,2024-12-17,CLOUDNET,Pack Seguridad,Software,Este,10,800,0.05
2782,2023-05-01,CLOUDNET,Pack Seguridad,Software,Norte,9,800,0.09
2783,2024-11-01,CLOUDNET,Soporte Premium,Servicios,Este,3,1200,0.0
2784,2023-12-14,Global Corp,Soporte Premium,Servicios,Oeste,7,1200,0.03
2785,2023-07-19,DATASYSTEMS,Consultoría Hora,Servicios,Sur,3,150,0.04
2786,2023-12-15,DataSystems,Soporte Premium,Servicios,Norte,2,1200,0.03
2787,2024-01-03,GLOBAL CORP,Soporte Premium,Servicios,Central,9,1200,0.1
2788,2024-03-29,techsolutions inc,Pack Seguridad,Software,Norte,8,800,0.09
2789,2024-02-12,GLOBAL CORP,Servidor Dedicado,Hardware,Sur,6,3500,0.06
2790,2023-10-15,Global Corp,Pack Seguridad,Software,Este,6,800,0.03
2791,2023-04-26,TECHSOLUTIONS INC,Servidor Dedicado,Hardware,Sur,7,3500,0.03
2792,2024-02-02,GLOBAL CORP,Licencia Enterprise,Software,Oeste,6,5000,0.02
2793,2023-01-29,CloudNet,Consultoría Hora,Servicios,Sur,2,150,0.08
2794,2023-07-15,Global Corp,Soporte Premium,Servicios,Este,10,1200,0.03
2795,2024-11-15,SoftWare House,Soporte Premium,Servicios,Oeste,6,1200,0.01
2796,2023-03-12,GLOBAL CORP,Servidor Dedicado,Hardware,Norte,3,3500,0.07
2797,2024-03-02,CLOUDNET,Licencia Enterprise,Software,Este,2,5000,0.07
2798,2024-12-04,GLOBAL CORP,Soporte Premium,Servicios,Oeste,5,1200,0.06
2799,2023-05-12,SoftWare House,Licencia Enterprise,Software,Oeste,4,5000,0.07
2800,2024-06-21,GLOBAL CORP,Servidor Dedicado,Hardware,Central,5,3500,0.02
